sourceCRS,targetCRS,sourceOrigin,dxRoundTrip,dyRoundTrip,dxOriginal,dyOriginal,dxProj,dyProj,stepsForward,stepsReverse
"EGBT22_Geod","DB_Ref_Geod","proj",2.062E-010,-9.907E-010,,,-3.595E-008,-6.344E-008,"Transformation from EGBT22_Geod to ETRS89_DREF91 with ETRS89 ellipsoidal height 0.|>Transformation from ETRS89_DREF91 to DB_Ref_Geod with DB_Ref ellipsoidal height 0.","Transformation from DB_Ref_Geod to ETRS89_DREF91 with DB_Ref ellipsoidal height 0.|>Transformation from ETRS89_DREF91 to EGBT22_Geod with ETRS89 ellipsoidal height 0."
"EGBT22_Geod","DB_Ref_Geod","proj",1.977E-010,-9.830E-010,,,-1.468E-008,-4.976E-008,"Transformation from EGBT22_Geod to ETRS89_DREF91 with ETRS89 ellipsoidal height 0.|>Transformation from ETRS89_DREF91 to DB_Ref_Geod with DB_Ref ellipsoidal height 0.","Transformation from DB_Ref_Geod to ETRS89_DREF91 with DB_Ref ellipsoidal height 0.|>Transformation from ETRS89_DREF91 to EGBT22_Geod with ETRS89 ellipsoidal height 0."
"ETRS89_DREF91_Geod","EGBT22_EGBT_LDP","proj",7.105E-015,0.000E+000,,,1.597E-003,-4.337E-003,"Transformation from ETRS89_DREF91 to EGBT22_Geod with ETRS89 ellipsoidal height 0.|>Conversion from EGBT22_Geod to EGBT22_EGBT_LDP.","Conversion from EGBT22_EGBT_LDP to EGBT22_Geod.|>Transformation from EGBT22_Geod to ETRS89_DREF91 with ETRS89 ellipsoidal height 0."
"ETRS89_DREF91_Geod","EGBT22_EGBT_LDP","proj",0.000E+000,0.000E+000,,,1.604E-003,-4.326E-003,"Transformation from ETRS89_DREF91 to EGBT22_Geod with ETRS89 ellipsoidal height 0.|>Conversion from EGBT22_Geod to EGBT22_EGBT_LDP.","Conversion from EGBT22_EGBT_LDP to EGBT22_Geod.|>Transformation from EGBT22_Geod to ETRS89_DREF91 with ETRS89 ellipsoidal height 0."
"ETRS89_DREF91_Geod","EGBT22_EGBT_LDP","proj",7.105E-015,0.000E+000,,,1.598E-003,-4.363E-003,"Transformation from ETRS89_DREF91 to EGBT22_Geod with ETRS89 ellipsoidal height 0.|>Conversion from EGBT22_Geod to EGBT22_EGBT_LDP.","Conversion from EGBT22_EGBT_LDP to EGBT22_Geod.|>Transformation from EGBT22_Geod to ETRS89_DREF91 with ETRS89 ellipsoidal height 0."
"ETRS89_DREF91_Geod","EGBT22_EGBT_LDP","proj",-3.553E-014,-1.776E-015,,,1.564E-003,-4.341E-003,"Transformation from ETRS89_DREF91 to EGBT22_Geod with ETRS89 ellipsoidal height 0.|>Conversion from EGBT22_Geod to EGBT22_EGBT_LDP.","Conversion from EGBT22_EGBT_LDP to EGBT22_Geod.|>Transformation from EGBT22_Geod to ETRS89_DREF91 with ETRS89 ellipsoidal height 0."
"ETRS89_DREF91_Geod","EGBT22_EGBT_LDP","proj",-1.421E-014,-1.776E-015,,,1.537E-003,-4.337E-003,"Transformation from ETRS89_DREF91 to EGBT22_Geod with ETRS89 ellipsoidal height 0.|>Conversion from EGBT22_Geod to EGBT22_EGBT_LDP.","Conversion from EGBT22_EGBT_LDP to EGBT22_Geod.|>Transformation from EGBT22_Geod to ETRS89_DREF91 with ETRS89 ellipsoidal height 0."
"ETRS89_DREF91_Geod","EGBT22_EGBT_LDP","proj",7.105E-015,-3.553E-015,,,1.589E-003,-4.384E-003,"Transformation from ETRS89_DREF91 to EGBT22_Geod with ETRS89 ellipsoidal height 0.|>Conversion from EGBT22_Geod to EGBT22_EGBT_LDP.","Conversion from EGBT22_EGBT_LDP to EGBT22_Geod.|>Transformation from EGBT22_Geod to ETRS89_DREF91 with ETRS89 ellipsoidal height 0."
"ETRS89_DREF91_Geod","EGBT22_Geod","proj",7.105E-015,0.000E+000,,,-3.877E-008,2.325E-008,"Transformation from ETRS89_DREF91 to EGBT22_Geod with ETRS89 ellipsoidal height 0.","Transformation from EGBT22_Geod to ETRS89_DREF91 with ETRS89 ellipsoidal height 0."
"ETRS89_DREF91_Geod","EGBT22_Geod","proj",1.421E-014,0.000E+000,,,-3.886E-008,2.256E-008,"Transformation from ETRS89_DREF91 to EGBT22_Geod with ETRS89 ellipsoidal height 0.","Transformation from EGBT22_Geod to ETRS89_DREF91 with ETRS89 ellipsoidal height 0."
"ETRS89_DREF91_Geod","EGBT22_Geod","proj",7.105E-015,0.000E+000,,,-3.941E-008,2.165E-008,"Transformation from ETRS89_DREF91 to EGBT22_Geod with ETRS89 ellipsoidal height 0.","Transformation from EGBT22_Geod to ETRS89_DREF91 with ETRS89 ellipsoidal height 0."
"ETRS89_DREF91_Geod","EGBT22_Geod","proj",1.421E-014,0.000E+000,,,-3.907E-008,2.186E-008,"Transformation from ETRS89_DREF91 to EGBT22_Geod with ETRS89 ellipsoidal height 0.","Transformation from EGBT22_Geod to ETRS89_DREF91 with ETRS89 ellipsoidal height 0."
"ETRS89_DREF91_Geod","EGBT22_Geod","proj",0.000E+000,-1.776E-015,,,-3.919E-008,2.082E-008,"Transformation from ETRS89_DREF91 to EGBT22_Geod with ETRS89 ellipsoidal height 0.","Transformation from EGBT22_Geod to ETRS89_DREF91 with ETRS89 ellipsoidal height 0."
"ETRS89_DREF91_Geod","EGBT22_Geod","proj",7.105E-015,-3.553E-015,,,-3.951E-008,2.176E-008,"Transformation from ETRS89_DREF91 to EGBT22_Geod with ETRS89 ellipsoidal height 0.","Transformation from EGBT22_Geod to ETRS89_DREF91 with ETRS89 ellipsoidal height 0."
"ETRS89_DREF91_Geod","ETRS89_DREF91_UTM33","proj",7.105E-015,0.000E+000,1.222E-009,0.000E+000,,,"Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33:","Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91."
"ETRS89_DREF91_Geod","ETRS89_DREF91_UTM33","proj",7.105E-015,0.000E+000,1.164E-009,-9.313E-010,,,"Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33:","Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91."
"ETRS89_DREF91_Geod","ETRS89_DREF91_UTM33","proj",7.105E-015,0.000E+000,1.164E-009,-9.313E-010,,,"Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33:","Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91."
"ETRS89_DREF91_Geod","ETRS89_DREF91_UTM33","proj",7.105E-015,0.000E+000,1.281E-009,-1.863E-009,,,"Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33:","Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91."
"ETRS89_DREF91_Geod","ETRS89_DREF91_UTM33","proj",0.000E+000,0.000E+000,1.106E-009,0.000E+000,,,"Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33:","Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91."
"ETRS89_DREF91_Geod","ETRS89_DREF91_UTM33","proj",0.000E+000,0.000E+000,1.281E-009,0.000E+000,,,"Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33:","Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91."
"ETRS89_DREF91_Geod","DB_Ref_GK5","proj",1.845E-010,-9.998E-010,,,-1.773E-003,-7.867E-003,"Transformation from ETRS89_DREF91 to DB_Ref_Geod with DB_Ref ellipsoidal height 0.|>Conversion from DB_Ref_Geod to DB_Ref_GK5.","Conversion from DB_Ref_GK5 to DB_Ref_Geod.|>Transformation from DB_Ref_Geod to ETRS89_DREF91 with DB_Ref ellipsoidal height 0."
"ETRS89_DREF91_Geod","DB_Ref_GK5","proj",1.915E-010,-9.892E-010,,,-1.885E-003,-6.501E-003,"Transformation from ETRS89_DREF91 to DB_Ref_Geod with DB_Ref ellipsoidal height 0.|>Conversion from DB_Ref_Geod to DB_Ref_GK5.","Conversion from DB_Ref_GK5 to DB_Ref_Geod.|>Transformation from DB_Ref_Geod to ETRS89_DREF91 with DB_Ref ellipsoidal height 0."
"ETRS89_DREF91_Geod","DB_Ref_GK5","proj",2.030E-010,-9.847E-010,,,-1.859E-003,-5.148E-003,"Transformation from ETRS89_DREF91 to DB_Ref_Geod with DB_Ref ellipsoidal height 0.|>Conversion from DB_Ref_Geod to DB_Ref_GK5.","Conversion from DB_Ref_GK5 to DB_Ref_Geod.|>Transformation from DB_Ref_Geod to ETRS89_DREF91 with DB_Ref ellipsoidal height 0."
"ETRS89_DREF91_Geod","DB_Ref_GK5","proj",1.972E-010,-9.945E-010,,,-1.220E-003,-3.988E-003,"Transformation from ETRS89_DREF91 to DB_Ref_Geod with DB_Ref ellipsoidal height 0.|>Conversion from DB_Ref_Geod to DB_Ref_GK5.","Conversion from DB_Ref_GK5 to DB_Ref_Geod.|>Transformation from DB_Ref_Geod to ETRS89_DREF91 with DB_Ref ellipsoidal height 0."
"ETRS89_DREF91_Geod","DB_Ref_GK5","proj",2.062E-010,-9.907E-010,,,-2.999E-003,-8.361E-003,"Transformation from ETRS89_DREF91 to DB_Ref_Geod with DB_Ref ellipsoidal height 0.|>Conversion from DB_Ref_Geod to DB_Ref_GK5.","Conversion from DB_Ref_GK5 to DB_Ref_Geod.|>Transformation from DB_Ref_Geod to ETRS89_DREF91 with DB_Ref ellipsoidal height 0."
"ETRS89_DREF91_Geod","DB_Ref_GK5","proj",1.977E-010,-9.830E-010,,,-2.045E-003,-6.013E-003,"Transformation from ETRS89_DREF91 to DB_Ref_Geod with DB_Ref ellipsoidal height 0.|>Conversion from DB_Ref_Geod to DB_Ref_GK5.","Conversion from DB_Ref_GK5 to DB_Ref_Geod.|>Transformation from DB_Ref_Geod to ETRS89_DREF91 with DB_Ref ellipsoidal height 0."
"ETRS89_DREF91_Geod","DB_Ref_Geod","proj",1.845E-010,-9.998E-010,,,-7.115E-008,-2.164E-008,"Transformation from ETRS89_DREF91 to DB_Ref_Geod with DB_Ref ellipsoidal height 0.","Transformation from DB_Ref_Geod to ETRS89_DREF91 with DB_Ref ellipsoidal height 0."
"ETRS89_DREF91_Geod","DB_Ref_Geod","proj",1.915E-010,-9.892E-010,,,-5.872E-008,-2.481E-008,"Transformation from ETRS89_DREF91 to DB_Ref_Geod with DB_Ref ellipsoidal height 0.","Transformation from DB_Ref_Geod to ETRS89_DREF91 with DB_Ref ellipsoidal height 0."
"ETRS89_DREF91_Geod","DB_Ref_Geod","proj",2.030E-010,-9.847E-010,,,-4.631E-008,-2.606E-008,"Transformation from ETRS89_DREF91 to DB_Ref_Geod with DB_Ref ellipsoidal height 0.","Transformation from DB_Ref_Geod to ETRS89_DREF91 with DB_Ref ellipsoidal height 0."
"ETRS89_DREF91_Geod","DB_Ref_Geod","proj",1.972E-010,-9.945E-010,,,-3.598E-008,-1.656E-008,"Transformation from ETRS89_DREF91 to DB_Ref_Geod with DB_Ref ellipsoidal height 0.","Transformation from DB_Ref_Geod to ETRS89_DREF91 with DB_Ref ellipsoidal height 0."
"ETRS89_DREF91_Geod","DB_Ref_Geod","proj",2.062E-010,-9.907E-010,,,-7.515E-008,-4.262E-008,"Transformation from ETRS89_DREF91 to DB_Ref_Geod with DB_Ref ellipsoidal height 0.","Transformation from DB_Ref_Geod to ETRS89_DREF91 with DB_Ref ellipsoidal height 0."
"ETRS89_DREF91_Geod","DB_Ref_Geod","proj",1.977E-010,-9.830E-010,,,-5.420E-008,-2.800E-008,"Transformation from ETRS89_DREF91 to DB_Ref_Geod with DB_Ref ellipsoidal height 0.","Transformation from DB_Ref_Geod to ETRS89_DREF91 with DB_Ref ellipsoidal height 0."
"ETRS89_DREF91_UTM33","EGBT22_EGBT_LDP","original",3.492E-010,9.313E-010,,,1.597E-003,-4.337E-003,"Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Transformation from ETRS89_DREF91 to EGBT22_Geod with ETRS89 ellipsoidal height 0.|>Conversion from EGBT22_Geod to EGBT22_EGBT_LDP.","Conversion from EGBT22_EGBT_LDP to EGBT22_Geod.|>Transformation from EGBT22_Geod to ETRS89_DREF91 with ETRS89 ellipsoidal height 0.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33:"
"ETRS89_DREF91_UTM33","EGBT22_EGBT_LDP","original",-1.746E-010,-9.313E-010,,,1.604E-003,-4.326E-003,"Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Transformation from ETRS89_DREF91 to EGBT22_Geod with ETRS89 ellipsoidal height 0.|>Conversion from EGBT22_Geod to EGBT22_EGBT_LDP.","Conversion from EGBT22_EGBT_LDP to EGBT22_Geod.|>Transformation from EGBT22_Geod to ETRS89_DREF91 with ETRS89 ellipsoidal height 0.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33:"
"ETRS89_DREF91_UTM33","EGBT22_EGBT_LDP","original",2.910E-010,3.725E-009,,,1.598E-003,-4.363E-003,"Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Transformation from ETRS89_DREF91 to EGBT22_Geod with ETRS89 ellipsoidal height 0.|>Conversion from EGBT22_Geod to EGBT22_EGBT_LDP.","Conversion from EGBT22_EGBT_LDP to EGBT22_Geod.|>Transformation from EGBT22_Geod to ETRS89_DREF91 with ETRS89 ellipsoidal height 0.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33:"
"ETRS89_DREF91_UTM33","EGBT22_EGBT_LDP","original",5.821E-011,0.000E+000,,,1.564E-003,-4.341E-003,"Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Transformation from ETRS89_DREF91 to EGBT22_Geod with ETRS89 ellipsoidal height 0.|>Conversion from EGBT22_Geod to EGBT22_EGBT_LDP.","Conversion from EGBT22_EGBT_LDP to EGBT22_Geod.|>Transformation from EGBT22_Geod to ETRS89_DREF91 with ETRS89 ellipsoidal height 0.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33:"
"ETRS89_DREF91_UTM33","EGBT22_EGBT_LDP","original",-5.821E-011,0.000E+000,,,1.537E-003,-4.337E-003,"Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Transformation from ETRS89_DREF91 to EGBT22_Geod with ETRS89 ellipsoidal height 0.|>Conversion from EGBT22_Geod to EGBT22_EGBT_LDP.","Conversion from EGBT22_EGBT_LDP to EGBT22_Geod.|>Transformation from EGBT22_Geod to ETRS89_DREF91 with ETRS89 ellipsoidal height 0.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33:"
"ETRS89_DREF91_UTM33","EGBT22_EGBT_LDP","original",1.164E-010,-9.313E-010,,,1.589E-003,-4.384E-003,"Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Transformation from ETRS89_DREF91 to EGBT22_Geod with ETRS89 ellipsoidal height 0.|>Conversion from EGBT22_Geod to EGBT22_EGBT_LDP.","Conversion from EGBT22_EGBT_LDP to EGBT22_Geod.|>Transformation from EGBT22_Geod to ETRS89_DREF91 with ETRS89 ellipsoidal height 0.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33:"
"ETRS89_DREF91_UTM33","EGBT22_Geod","original",3.492E-010,9.313E-010,,,-3.877E-008,2.325E-008,"Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Transformation from ETRS89_DREF91 to EGBT22_Geod with ETRS89 ellipsoidal height 0.","Transformation from EGBT22_Geod to ETRS89_DREF91 with ETRS89 ellipsoidal height 0.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33:"
"ETRS89_DREF91_UTM33","EGBT22_Geod","original",0.000E+000,9.313E-010,,,-3.886E-008,2.256E-008,"Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Transformation from ETRS89_DREF91 to EGBT22_Geod with ETRS89 ellipsoidal height 0.","Transformation from EGBT22_Geod to ETRS89_DREF91 with ETRS89 ellipsoidal height 0.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33:"
"ETRS89_DREF91_UTM33","EGBT22_Geod","original",2.910E-010,3.725E-009,,,-3.941E-008,2.165E-008,"Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Transformation from ETRS89_DREF91 to EGBT22_Geod with ETRS89 ellipsoidal height 0.","Transformation from EGBT22_Geod to ETRS89_DREF91 with ETRS89 ellipsoidal height 0.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33:"
"ETRS89_DREF91_UTM33","EGBT22_Geod","original",5.821E-011,0.000E+000,,,-3.907E-008,2.186E-008,"Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Transformation from ETRS89_DREF91 to EGBT22_Geod with ETRS89 ellipsoidal height 0.","Transformation from EGBT22_Geod to ETRS89_DREF91 with ETRS89 ellipsoidal height 0.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33:"
"ETRS89_DREF91_UTM33","EGBT22_Geod","original",-5.821E-011,0.000E+000,,,-3.919E-008,2.082E-008,"Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Transformation from ETRS89_DREF91 to EGBT22_Geod with ETRS89 ellipsoidal height 0.","Transformation from EGBT22_Geod to ETRS89_DREF91 with ETRS89 ellipsoidal height 0.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33:"
"ETRS89_DREF91_UTM33","EGBT22_Geod","original",1.164E-010,-9.313E-010,,,-3.951E-008,2.176E-008,"Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Transformation from ETRS89_DREF91 to EGBT22_Geod with ETRS89 ellipsoidal height 0.","Transformation from EGBT22_Geod to ETRS89_DREF91 with ETRS89 ellipsoidal height 0.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33:"
"ETRS89_DREF91_UTM33","ETRS89_DREF91_Geod","original",5.821E-011,9.313E-010,,,7.105E-015,-1.776E-014,"Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.","Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33:"
"ETRS89_DREF91_UTM33","ETRS89_DREF91_Geod","original",-5.821E-011,-9.313E-010,,,1.421E-014,-1.776E-014,"Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.","Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33:"
"ETRS89_DREF91_UTM33","ETRS89_DREF91_Geod","original",0.000E+000,3.725E-009,,,2.132E-014,-1.599E-014,"Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.","Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33:"
"ETRS89_DREF91_UTM33","ETRS89_DREF91_Geod","original",-5.821E-011,0.000E+000,,,2.132E-014,-1.954E-014,"Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.","Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33:"
"ETRS89_DREF91_UTM33","ETRS89_DREF91_Geod","original",-5.821E-011,0.000E+000,,,0.000E+000,-1.599E-014,"Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.","Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33:"
"ETRS89_DREF91_UTM33","ETRS89_DREF91_Geod","original",0.000E+000,0.000E+000,,,0.000E+000,-1.776E-014,"Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.","Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33:"
"ETRS89_DREF91_UTM33","DB_Ref_GK5","original",-7.070E-005,2.258E-005,,,-1.773E-003,-7.867E-003,"Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Transformation from ETRS89_DREF91 to DB_Ref_Geod with DB_Ref ellipsoidal height 0.|>Conversion from DB_Ref_Geod to DB_Ref_GK5.","Conversion from DB_Ref_GK5 to DB_Ref_Geod.|>Transformation from DB_Ref_Geod to ETRS89_DREF91 with DB_Ref ellipsoidal height 0.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33:"
"ETRS89_DREF91_UTM33","DB_Ref_GK5","original",-7.037E-005,2.249E-005,,,-1.885E-003,-6.501E-003,"Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Transformation from ETRS89_DREF91 to DB_Ref_Geod with DB_Ref ellipsoidal height 0.|>Conversion from DB_Ref_Geod to DB_Ref_GK5.","Conversion from DB_Ref_GK5 to DB_Ref_Geod.|>Transformation from DB_Ref_Geod to ETRS89_DREF91 with DB_Ref ellipsoidal height 0.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33:"
"ETRS89_DREF91_UTM33","DB_Ref_GK5","original",-6.993E-005,2.266E-005,,,-1.859E-003,-5.148E-003,"Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Transformation from ETRS89_DREF91 to DB_Ref_Geod with DB_Ref ellipsoidal height 0.|>Conversion from DB_Ref_Geod to DB_Ref_GK5.","Conversion from DB_Ref_GK5 to DB_Ref_Geod.|>Transformation from DB_Ref_Geod to ETRS89_DREF91 with DB_Ref ellipsoidal height 0.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33:"
"ETRS89_DREF91_UTM33","DB_Ref_GK5","original",-7.022E-005,2.274E-005,,,-1.220E-003,-3.988E-003,"Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Transformation from ETRS89_DREF91 to DB_Ref_Geod with DB_Ref ellipsoidal height 0.|>Conversion from DB_Ref_Geod to DB_Ref_GK5.","Conversion from DB_Ref_GK5 to DB_Ref_Geod.|>Transformation from DB_Ref_Geod to ETRS89_DREF91 with DB_Ref ellipsoidal height 0.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33:"
"ETRS89_DREF91_UTM33","DB_Ref_GK5","original",-6.988E-005,2.287E-005,,,-2.999E-003,-8.361E-003,"Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Transformation from ETRS89_DREF91 to DB_Ref_Geod with DB_Ref ellipsoidal height 0.|>Conversion from DB_Ref_Geod to DB_Ref_GK5.","Conversion from DB_Ref_GK5 to DB_Ref_Geod.|>Transformation from DB_Ref_Geod to ETRS89_DREF91 with DB_Ref ellipsoidal height 0.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33:"
"ETRS89_DREF91_UTM33","DB_Ref_GK5","original",-7.010E-005,2.250E-005,,,-2.045E-003,-6.013E-003,"Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Transformation from ETRS89_DREF91 to DB_Ref_Geod with DB_Ref ellipsoidal height 0.|>Conversion from DB_Ref_Geod to DB_Ref_GK5.","Conversion from DB_Ref_GK5 to DB_Ref_Geod.|>Transformation from DB_Ref_Geod to ETRS89_DREF91 with DB_Ref ellipsoidal height 0.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33:"
"ETRS89_DREF91_UTM33","DB_Ref_Geod","original",-7.070E-005,2.258E-005,,,-7.114E-008,-2.164E-008,"Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Transformation from ETRS89_DREF91 to DB_Ref_Geod with DB_Ref ellipsoidal height 0.","Transformation from DB_Ref_Geod to ETRS89_DREF91 with DB_Ref ellipsoidal height 0.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33:"
"ETRS89_DREF91_UTM33","DB_Ref_Geod","original",-7.037E-005,2.249E-005,,,-5.872E-008,-2.481E-008,"Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Transformation from ETRS89_DREF91 to DB_Ref_Geod with DB_Ref ellipsoidal height 0.","Transformation from DB_Ref_Geod to ETRS89_DREF91 with DB_Ref ellipsoidal height 0.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33:"
"ETRS89_DREF91_UTM33","DB_Ref_Geod","original",-6.993E-005,2.266E-005,,,-4.631E-008,-2.606E-008,"Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Transformation from ETRS89_DREF91 to DB_Ref_Geod with DB_Ref ellipsoidal height 0.","Transformation from DB_Ref_Geod to ETRS89_DREF91 with DB_Ref ellipsoidal height 0.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33:"
"ETRS89_DREF91_UTM33","DB_Ref_Geod","original",-7.022E-005,2.274E-005,,,-3.598E-008,-1.656E-008,"Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Transformation from ETRS89_DREF91 to DB_Ref_Geod with DB_Ref ellipsoidal height 0.","Transformation from DB_Ref_Geod to ETRS89_DREF91 with DB_Ref ellipsoidal height 0.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33:"
"ETRS89_DREF91_UTM33","DB_Ref_Geod","original",-6.988E-005,2.287E-005,,,-7.515E-008,-4.262E-008,"Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Transformation from ETRS89_DREF91 to DB_Ref_Geod with DB_Ref ellipsoidal height 0.","Transformation from DB_Ref_Geod to ETRS89_DREF91 with DB_Ref ellipsoidal height 0.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33:"
"ETRS89_DREF91_UTM33","DB_Ref_Geod","original",-7.010E-005,2.250E-005,,,-5.420E-008,-2.800E-008,"Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Transformation from ETRS89_DREF91 to DB_Ref_Geod with DB_Ref ellipsoidal height 0.","Transformation from DB_Ref_Geod to ETRS89_DREF91 with DB_Ref ellipsoidal height 0.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33:"
